"x.prod","y.prod","x.sum","y.sum"
27310.5,29619.0934466083,26151.5,23751.9025528642
20035.5,29433.129319799,24414.5,25181.6389758272
28227,31672.71128946,26528,25603.5672349157
30865,31844.3507221965,28000,25197.8366254619
12411,17110.7863519488,23624,14563.0146411395
20821,29881.7579033401,24545,25455.2403876342
14514.5,28943.868335131,23796.5,25925.6026584634
6799,32781.8909894175,23366,31491.4078103035
34509,25794.6699696459,30940,18359.7591649427
14387,32203.4193232553,23780,29213.6108020597
23525,34382.5181034661,25073,29354.2834089436
32037,31268.9774602041,28826,24367.6884150773
20994,30278.0557550044,24574,25812.9925342384
29146,31821.98605215,26897,25550.2518709703
35797,34668.3413271274,32706,26962.1033556264
29508,36293.8013280194,27110,29942.9485406682
35327,30142.6849799282,31830,22533.1182860446
29532,45106.1640885151,27127,38750.0949281162
26302,32805.8455279768,25833,27161.8473200683
36784,23212.6912670615,34801,15306.0220017481
33686,33258.0956097774,30102,25999.4881592057
34789,30331.1662871178,31188,22835.8992063957
26265,28173.5863605002,25823,22537.7936921733
28855,40527.2951905914,26779,34319.6991980306
24402,38324.5091001472,25272,33101.3970387803
28548,25505.6061454857,26663,19365.7605301631
33555,26520.635445666,29999,19290.3976398117
14006,41300.3373359246,23742,38395.6796295489
34242,36270.7256285605,30649,28892.8184955561
37237,32091.9309693046,35829,24093.9414389549
26617,33470.8463125187,25923,27757.0392457107
19344,38809.2195061034,24324,34712.0571675447
24126,38314.7446118798,25213,33152.9988755022
37559.5,30255.5344145788,36508.5,22192.003570191
31924,34532.8770192559,28743,27656.1185313925
36039,34036.2905427623,33209,26280.8016406031
30589,37858.0468047815,27808,31271.5563323256
33532,39741.1294871667,29979,32515.853268026
33271.5,30806.9367076589,29782.5,23638.1589353684
34093,49160.8946608682,30472,41814.6511033554
15044,35071.9257041261,23835,31935.1760323705
19070,19993.9160556118,24279,15957.8123792555
29354,33222.170600589,27030,26905.0831509135
31779,31619.5006564297,28629,24774.1437607762
29809,34096.1366315787,27281,27679.4357182745
36743,35161.5695750452,34714,27263.2264956782
35492.5,30722.8940154997,32114.5,23079.0447641792
28012.5,30632.1152758592,26446.5,24610.3036567927
33308,36585.9971139866,29818,29409.3834871391
36445,37906.2171848431,34006,30067.6274515604
16960,23190.6875813585,24030,19625.7648146023
27586,33222.8936535486,26265,27294.9988891676
22023.5,30661.1059923703,24763.5,25966.8332701433
10496,39243.2757103671,23526,37124.4318576308
37535,32458.5639883367,36448,24399.9226129309
17325,34896.0219164587,24067,31249.5302370198
10645,38662.5348778437,23536,36510.341502107
30611,34071.6335272333,27820,27480.3252039633
26208,33196.6685837869,25801,27573.4503061519
33476,36823.3563231573,29931,29610.1675120109
38163,45161.8915529325,38149,36979.436705904
35259,38633.528904017,31743,31038.3498920826
37854,38556.2548506338,37172,30433.3071601577
33986,48950.6969796026,30343,41627.1725875145
35074,38287.7656045342,31487,30731.5346187307
38354,30228.7417587842,38461,22006.5572341808
35973,37676.4201780176,33091,29934.5569977877
37022,36591.4618011359,35319,28636.5910369831
33242,31782.001928272,29744,24619.4582250925
36217,42587.0746164045,33487,34794.4312879476
33898,41569.541725317,30271,34265.0464446282
17058.5,30672.4252255673,24038.5,27085.4750350933
35822,30260.5539181724,32760,22549.2486070521
37818,36706.8867693472,37106,28591.3547709332
18382,44439.3347455717,24188,40556.7682773996
25631.5,30737.4137719805,25624.5,25241.8378042944
29443,32496.7037495509,27172,26161.0693732087
31411,23136.801708136,28450,16372.2536645639
13997,25179.9850013961,23888,22278.8217358215
24718.5,27608.9286192888,25474.5,22316.8066923267
14157,34213.0147388259,23907,31276.1233113259
17749,34553.5216978795,24253,30813.7198431083
13996,37081.7166487072,23887,34180.7677874905
27307.5,28750.4127970013,26268.5,22885.0765756187
31521.5,29625.0868849207,28529.5,22836.5341994859
27379,38192.3158395525,26304,32311.2862687944
27878,37206.8976956802,26494,31215.7608426696
27751,31645.1274918339,26440,25681.9569633419
10133.5,27003.8629914512,23648.5,24967.637033071
30702,35967.6208129503,27976,29357.4579002266
14453,22856.9066089722,23936,19853.8559946218
19635.5,28678.771726002,24499.5,24517.9394398072
24129,23502.702248823,25343,18341.5954271181
23678.5,28859.4121108288,25228.5,23798.2865383585
31994,22389.2266826792,28857,15497.9040915024
28291,27280.4468651159,26656,21198.2270432869
30926,25206.1367753227,28123,18547.1699333889
12474,14455.1555296553,23794,11894.9565621639
20904.5,28761.3031046594,24694.5,24317.549127678
6839,32651.8510265706,23527,31354.0132279229
34563,20343.5718479101,31002,12897.1639718334
14438,29488.5105131751,23935,26488.8173011099
23610,32807.4303449536,25218,27761.5770096545
32091,30363.9623743924,28942,23451.7214145717
21067,27021.9679964919,24719,22541.9801331727
29209,28291.9894314425,27048,22007.6361791934
35832,32231.0211045221,32790,24517.7736597042
29562,31469.7256692433,27232,25107.9815401625
35364,20742.4859032517,31902,13125.3395904185
29599,35346.4804281235,27247,28976.5812369315
26369,31289.9293928634,25961,25632.1819181143
36804,21361.7546732308,34847,13451.0598036052
33739,35151.1054896571,30166,27881.245658552
34837,31297.1287383464,31244,23791.6510123981
26335,16117.4098354396,25948,10467.1641142341
28914,39379.6213473356,26883,33159.8297948922
24470,36418.4213416347,25417,31181.5071369743
28622,12886.570957342,26774,6731.23295281602
33606,25548.1049435695,30067,18307.1041388619
14061,38691.2902377467,23898,35775.8599365877
34288,37723.7839816682,30730,30336.3675904932
37260,29787.064765574,35853,21784.1540304869
26691.5,28761.0934237193,26052.5,23031.8684844221
19422,37871.3006891852,24473,33758.1315907898
24209,37657.39646342,25355,32478.4507994876
31986.5,29549.3260403378,28852.5,22659.6417683274
30659,42103.8500887328,27935,35502.9267543864
33581,39731.5082142797,30049,32495.9381869778
34138,36865.574438263,30556,29510.0764089137
15106.5,27970.8598550107,23995.5,24821.6992693054
19141,25814.9295303983,24429,21764.400688663
29410.5,29321.988380248,27152.5,22993.4533869601
31841,26290.2160410975,28759,19432.2525688513
29867.5,29418.2222148743,27426.5,22989.8569546173
36775,27409.0421217678,34769,19504.0702993119
33366,31418.3384192864,29886,24229.390294622
36477,29847.1493495895,34065,22001.9712551941
17034,17606.3596238869,24170,14026.2372372552
27645.5,29251.5600007967,26402.5,23311.6956256583
10555,38747.856893449,23675,36617.271778063
37551,24113.8999728457,36467,16051.8584141959
17392,31978.2544432954,24208,28318.1447384388
10693,35853.9168328491,23684,33692.4415973401
30680,33291.3761495641,27960,26685.9907056783
26294,30017.7726396616,25927,24376.5194070108
33521,32062.1572464809,30003,24839.5928175692
38177,40856.3385878761,38157,32670.8215068728
35298,35661.5084974145,31810,28058.2503893563
37863,25940.6715990953,37183,17815.8144603863
34026,38166.7354200804,30441,30835.2203923326
35123,37092.9652945588,31554,29526.4102141119
38363,26976.7392711982,38464,18752.5645344095
36013,38371.9098669091,33157,30621.7329952094
37033,36762.6362577399,35354,28805.6493375079
33287,19163.7191274799,29830,11991.9411434521
36244,41856.9257388401,33539,34058.7458800718
33951,40088.6606513891,30346,32773.0240406016
35847,16839.3114993566,32842,9123.22152245073
37833,34889.3307554717,37127,26770.6432646537
18461,41803.2775518997,24345,37904.5605879915
7937.5,37094.3915755491,8727.5,35400.5324251177
10572.5,37306.9161352379,9517.5,35029.4753152198
7803.5,37326.6540583948,8701.5,35662.6154052795
18918.5,38033.1962329711,13600.5,33923.2995508144
19399.5,32832.6224280722,13954.5,28618.3151220247
6722.5,32016.864971595,8482.5,30593.2997452414
3198.5,36364.9020770458,7884.5,35726.4372235262
17906.5,24956.4554392913,12980.5,21067.4934009915
20210.5,21124.3281605665,14627.5,16734.7457420903
11899.5,37707.7318259918,9981.5,35137.0640116773
15837.5,37695.5806737508,11878.5,34259.9835946837
26435.5,35733.6437397402,21480.5,30015.7341636787
10037.5,35790.9150430627,9319.5,33631.582736015
5422.5,37833.3787496171,8233.5,36699.1495527812
25971.5,28772.4991262978,20900.5,23152.9020949852
30200.5,25418.0127927397,27040.5,18910.9922210731
30506,31481.1593463229,29291,24928.2739792774
32435,26891.9463888574,30055,19913.7137648587
31782,45790.2113327779,29802,38956.0229521066
15080,30075.1133380476,26410,26956.2775688386
8745,23684.944657625,26103,21985.2161338647
25877,35010.4792295901,27827,29482.0238739272
23733,34591.648345854,27321,29539.412352783
15228,39484.0121122916,26421,36332.0614154282
18967,40716.6651829653,26703,36728.1564689734
34421.5,30902.9398000407,31370.5,23492.0188425784
15077,41060.1332582204,26409,37941.9608930732
31184.5,33298.8741722031,29544.5,26596.2248633525
31008,46354.4822728549,29478,39690.7858375188
31188.5,34054.3438857209,29547.5,27350.8268639447
19680,33848.25134506,26766,29700.3102527512
31523.5,32518.5011850103,29680.5,25741.1194135402
33468.5,32823.2595793253,30744.5,25619.9672014903
33025,31921.1189614709,30398,24813.8941792839
31373,30170.4732558534,29620,23426.2679347113
31311.5,30365.8996839821,29591.5,23635.2133821544
28493,34918.639805405,28554,28810.2322612164
29628,34933.9444675489,28979,28575.0201763705
32542,30332.9413121342,30109,23331.232360656
34549.5,32484.0312055749,31460.5,25045.2828615284
31409.5,34136.4958642195,29631.5,27384.2123966629
28558,38858.7058451116,28581,32735.9783888857
32154.5,35668.2854971069,29949.5,28751.9600069574
31933.5,34399.2243780549,29856.5,27531.5744742392
29017,42518.9290381562,28757,36294.932956839
28544,36550.002856163,28577,30430.3780158883
28903,35676.1873832469,28697,29477.1785554086
33443,48238.9537647205,30719,41041.1286980116
11066,36416.9853623861,26192,34197.0911812131
34443,38701.7253246073,31386,31286.134100486
25806,25718.7864294069,27814,20206.1393218099
31734,34571.3246316332,29773,27747.6194745278
15525,21963.4830088453,26439,18745.0375748449
33171,37483.5285954319,30514,30344.6979121711
20922,35845.5699489517,26877,31419.9206403577
27531,41348.7180116615,28266,35453.3718227617
25366,40480.7626863236,27699,35065.7345317688
32523,29762.7129710407,30099,22765.168561809
26539.5,32387.4313285571,28003.5,26712.0266756773
24935,36582.2305247666,27604,31263.0027344676
32931,31132.2519189094,30325,24045.3931517392
28549,35459.4826651749,28579,29338.7555166285
25842,39345.2306975085,27819,33824.5520727114
33155,44025.1901233369,30498,36889.7899098024
30229.5,33732.8672131496,29198.5,27241.1222219682
21408,35570.9181295124,26951,31036.9089594297
29413,35759.1985709162,28894,29447.6836309122
31956,35926.9160371673,29863,29054.2805073941
25410,37890.2555968372,27718,32465.5412631836
13471,32968.5620436744,26317,30210.0076553108
22457,30402.4340392049,27106,25634.4893260028
29388,30908.0044417457,28882,24601.9808521119
22131,35436.742664526,27058,30741.5003193457
15646,34085.0264495092,26445,30839.4771063868
17822,42767.0019772254,26604,39034.546139808
23517,26522.6519778213,27282,21518.5142285037
7537,35915.0657262024,26069,34486.1897768039
35475,37415.2122487737,32447,29778.648496639
36014,33537.7070680679,33339,25789.143076436
36476,34837.9638241202,34106,26993.4241448334
35472,37490.7930127263,32439,29854.8219961949
35260,28204.6156368657,32171,20613.5329965391
15513,37017.8306642138,26438,33802.0691329427
22169,41043.8326045393,27066,36340.1400289373
21661,34527.7065281832,27002,29937.4137657535
26212,36903.492703774,27902,31300.5870597615
24884,33681.4226411738,27581,28373.4121469609
33009,36190.0443221042,30379,29086.2197231612
4937,24881.3345928369,26021,24035.6736748028
21730,37580.5020286269,27012,32974.8197313531
25879,36771.3676500856,27828,31242.4733902129
22304,32114.9804837003,27080,27381.1217650014
30272,34770.4175353451,29219,28269.338258084
29552,45975.7420252627,28957,39633.6576219633
18294,36664.6666929725,26649,32826.7012226659
29891,47117.6069455877,29092,40700.7799841747
31258,41960.1433241798,29571,35241.2608068032
36389,41235.1153709481,33954,33408.5726636834
31665,37750.8069669277,29743,30942.2894347852
14254,37290.6044817453,26358,34356.6806245587
28905,41827.4566904984,28698,35628.0089584502
30653,38653.5638269198,29337,32068.1413743641
34461,27944.3368317682,31397,20524.8156607464
35815,27344.9114629247,33024,19637.8428612012
35887,25104.1715752118,33156,17382.2715893642
12980,37035.4121212705,26278,34386.6934359477
34831,30666.4289391141,31712,23167.0229034999
5589,34920.1917241858,26029,33928.2376666305
30681,40323.0950256226,29350,33731.517818635
27613,34668.295222364,28287,28754.7520509794
29738,32359.1958459155,29021,25976.0005817728
35040,32610.4559334317,31930,25066.3302464653
37167,27365.4928669265,35551,19380.4117788635
28318,36768.4051208529,28505,30698.7903715471
36656,39534.7561672146,34463,31653.4106059573
35808,46550.7240328773,33020,38845.1865481411
34559,38586.5099470914,31472,31145.744952633
33118,47681.1145908138,30478,40553.8189619202
35473,31943.8999489622,32440,24307.714528073
17113,37268.1560513908,26551,33694.3355478232
13679,36404.2857536293,26323,33599.0959690238
11659,28756.8558760002,26217,26404.0856699702
21655,36999.1332700498,26999,32410.1572202496
32204,34415.5455762572,29967,27488.2840145822
12192.5,19700.169111629,26246.5,17227.9260516566
34350,37953.0999660789,31319,30557.7108300869
21043.5,33775.6474224631,26892.5,29322.8778620147
15882,17176.9504739426,26460,13878.57059817
10656,48560.0917605128,26169,46432.0103222773
28876,42548.6309244813,28691,36355.6230196813
27571,32797.5692537207,28276,26893.3440256833
23924,46817.5983135638,27357,41722.8462865559
7817,26316.7187676989,26082,24825.1141011762
7362,26059.4307730743,26061,24669.7615338151
20846,35346.1913181832,26871,30937.5434253733
27098,29881.5234518752,28149,24082.2045260658
26876,51623.6276479558,28097,45873.6227235887
27580,24074.7546843191,28279,18168.5392440964
26615,36361.0628407547,28029,30668.9658841511
35256.5,25180.8936912711,32167.5,17590.5614661971
30392,25804.8234048102,29256,19277.1776785951
29980,40047.8150073495,29127,33611.360901405
25665,37888.4843063133,27773,32407.0777625851
29717,20119.8143051934,29016,13741.2830604714
32307,34086.7660239027,30007,27136.7847972391
34415,31051.5800694622,31366,23642.0729313143
37176,27356.2083350356,35570,19369.2985626922
29541,27487.0203147567,28952,21147.3549323585
10378,33277.589149929,26159,31211.817715596
15153,42313.7253007029,26415,39178.5515197716
28087,36343.0856631023,28440,30324.6741724836
26552,36478.4570120324,28007,30800.2814452325
23626,34458.3603512294,27300,29429.933836942
31645.5,26408.9560283308,29734.5,19604.7304316018
35043,36226.4870510036,31933,28681.7181509636
37566,33064.0817473156,36282,24996.8050244844
36768,48790.3039848246,34696,40886.1666902656
4658,34206.8431565968,26014,33423.7470287993
27903,37696.3863258782,28381,31718.6871738691
36746,34163.1382788647,34652,26263.4957793098
26130,35876.4746781896,27883,30291.78620765
20721,42217.1205723734,26856,37836.3837286467
25434,42409.8677790192,27723,36979.815926389
37618.5,34602.6291784124,36403.5,26524.7928158825
36575.5,34994.6527717586,34271.5,27129.4461614702
33924,48981.0011057503,31061,41678.6442692219
26191,35202.7929592964,27901,29604.5917166809
36796.5,34842.6555021965,34766.5,26932.8316941885
35860.5,35051.3534493798,33112.5,27334.9635556171
37846,37198.1544571637,36833,29073.5803930152
32926,38800.7909718984,30322,31715.0244175058
36586,37435.8172030765,34291,29568.4502064768
36614,38552.096035323,34353,30679.0689635006
31685,42567.9042125498,29750,35754.9673518266
37172.5,35188.5892024387,35565.5,27202.4197498539
34400,43543.2312310579,31352,36136.9502537724
34147,37653.0122797369,31201,30302.0053453919
34918,41692.8610651637,31800,34174.8119459073
36040,49526.5492730377,33384,41772.6025824879
16216,38733.007191637,26487,35359.9169436517
38220,47030.0398116058,38041,38833.698159657
20404,24310.6063391244,26823,20000.7027971629
37326,45020.4417129357,35822,37002.4010273036
30487,39175.8407631961,29277,32627.0795564208
34775,45986.0144777698,31654,38498.5948952093
32796,47095.0696539286,30244,40037.700631753
37100,34291.6765660148,35402,26320.132739417
34666.5,34787.9812741922,31564.5,27324.0163788498
30955,38918.5235742645,29457,32266.5136257065
37149,37825.9976416298,35501,29844.4527761986
36050,37500.761810818,33405,29744.782127124
37050,48012.4740436832,35274,40050.8629864428
36653.5,35172.7346278863,34461.5,27291.9351730178
29229,37319.0193646231,28823,31048.0956173
34187,41465.6054012866,31231,34105.9213376854
36935,42394.702141864,35035,34456.4957445167
32997,42065.0328240475,30365,34963.760886411
18216,38568.230530633,26647,34747.7558577906
28688,33098.6393656966,28621,26947.1307484794
28812,38084.4889190816,28668,31905.6168084432
23387,37185.9500542574,27245,32210.6237524134
24496,46666.1078469543,27485,41444.2341278692
28098,27821.921013718,28444,21801.080406704
37969,44904.7926713227,37223,36756.5423680692
32787,44688.0030996689,30239,37632.6040986905
11521,42419.6523570334,26209,40097.7823666205
37609,41968.9158111701,36389,33893.0658125699
37599,38902.1581030277,36365,30828.3108110894
37861,39704.9589235843,36880,31577.4918498776
37734,42116.0029880886,36628,34014.5033310757
37817,35344.5451227446,36784,27225.9868750936
18570,39231.4582231085,26673,35331.7730855203
23598,41335.5005454103,27297,36313.3297404955
13922,27995.37964976,26341,25135.818120023
7608,38936.9371714305,26075,37492.1823055076
11673,36985.1727040901,26219,34629.2796911209
31709,37460.2631464482,29763,30642.069530701
248,50370.4100359986,25964,50576.8534806136
19883,38517.8038012737,26784,34324.4709579115
31456,39426.9534689114,29652,32664.4377158672
27530,34648.0173232334,28265,28752.8855386915
34333,39717.8078572555,31310,32326.1443593002
34031,48187.8247076479,31128,40862.1227850628
22969,38204.6747442012,27193,33322.6644147825
32536,48720.8499236178,30108,41720.4778757573
34437,43162.3401934402,31384,35748.0757774425
38311,51045.4422636236,38280,42831.0839482285
37200,42383.026225779,35615,34391.1827542216
19621,38263.5158066491,26763,34128.7899191234
31742,42992.5737478965,29776,36167.1028784577
35838,41389.9581115283,33062,33678.1096419843
36872,32422.810788154,34916,24497.5465176861
37758,29952.052814094,36675,21845.6396488552
38059,32282.9432157137,37537,24117.6579109208
15782,38010.6656007973,26451,34734.6448507735
37726,37440.8600632557,36622,29341.095832094
6871,36036.9696233164,26051,34757.4288564259
34822,43958.7797551236,31709,36461.3639316948
35684,38856.5727297444,32816,31176.8137458613
36499,38129.0674892679,34135,30279.657082714
37930,39194.5906057173,37117,31054.0256743192
38433,35556.8020188818,38492,27317.1949662901
31976,38305.5843894781,29874,31428.5699131005
38183,42911.2752802799,37928,34722.0993320241
37896,49234.2963538508,36975,41099.9308572619
36555,41496.4848555674,34248,33635.6432481335
33708,44364.0110455202,30934,37108.8640492676
37362,37881.802690802,35867,29856.1343077325
23277,38416.3516883911,27225,33465.5184603807
17825,36693.438824303,26605,32960.3195828239
13282,28530.9977590047,26302,25814.7224102494
28515,38562.8237263442,28565,32449.5882358474
35517,40277.8424483681,32513,32632.5160050597
13264.5,26380.6441459376,26298.5,23668.2622103623
37959,40958.8797978945,37185,32812.4908643861
29888.5,34823.9575265086,29090.5,28407.6766714844
22560,16546.7369703895,27125,11755.8605868234
16164,51212.9621573527,26479,47851.4651377164
35007,44533.7647705094,31897,36996.7144273534
35015,37649.4831832297,31900,30110.6671277402
11937,28470.174157107,26235,26055.1747111271
8828,29330.9663803473,26107,27612.6447508511
29784,35888.8143825447,29038,29495.4637486113
29521,38384.0682025521,28937,32048.741384782
34642,53648.3587663965,31541,46189.6568733164
34118,27730.4878470252,31178,20385.7592120233
29144,47509.829692301,28795,41257.7057585602
38345.5,32353.4025830097,38357.5,24132.0814235122
32035,32716.3723841028,29895,25826.3244218352
36737,41116.8099809811,34625,33218.915401754
34744,40381.9349352705,31641,32901.3436066977
18309,36766.4366822378,26652,32925.1340006341
36415,25199.0589357386,33994,17367.0830520857
37001,38547.2944204569,35155,30595.4824921685
38035,40308.3057412795,37485,32147.883467242
38323,36693.9760128395,38317,28477.2972325014
32382,29978.506130732,30043,23012.0508529581
16561,36314.0961089826,26505,32863.7351309664
19685,45740.6716867921,26767,41591.6181907176
35144,38358.3125529274,32033,30791.8787172465
32525,35640.0929678478,30100,28642.1096544063
26944,36878.666974421,28115,31113.5777790142
37873.5,32508.1722908266,36894.5,24378.0453536343
37193,38570.3221165862,35598,30579.8785205934
30984,37184.663168936,29984,30531.4630500435
32805,33217.6877286248,30774,26163.6488196359
32223,44105.6997391061,30447,37179.0185173951
15546,28062.8871486475,27522,24850.6606378282
9092,26792.7891366834,27208,25026.3146852367
26416,32916.9799157627,28867,27278.0184537242
24282,35028.1899600904,28456,29864.1619340604
15689,37812.2859228915,27533,34568.0669836776
19464,38807.0351738026,27855,34718.5800425525
34765.5,30030.3825036018,31970.5,22548.2908935064
15544,40074.9070688203,27521,36863.1194622109
31616.5,32926.8726740254,30188.5,26133.7409273085
31441,44770.3899152306,30131,38016.0774016228
31620.5,33562.8524830372,30190.5,26768.8429279007
20216,33014.1011449092,27920,28757.4783321041
31971.5,32260.4492093622,30329.5,25389.0434798649
33822.5,31869.5657206728,31308.5,24592.4942538987
33367,30953.6631660603,31087,23776.6152299157
31815,27220.53233064,30258,20383.5390001478
31754.5,29259.8880903103,30236.5,22436.2599477389
28964,33065.9980624855,29410,26860.4928309462
30078,33939.3829424944,29728,27486.9952429914
32920,27448.1321744312,30833,20368.8714166175
34882.5,30999.8931451835,32068.5,23492.5244108278
31850.5,33983.9337930773,30281.5,27139.2079619513
29035,35371.554006698,29438,29150.3919595038
32591.5,34029.9003701547,30631.5,27022.3535716537
32353.5,35486.6017339484,30512.5,28531.2845364186
29509,43606.8324519161,29559,37280.4790296778
29016,37323.8712087376,29432,31106.9140857662
29391,35112.787932185,29529,28812.6226276552
33800,48250.6387601391,31295,40978.4822508641
11489,35434.4307963852,27287,33130.6277438367
34792,36963.0771687218,31995,29475.2836521542
26353,26422.7871155795,28854,20797.8379027913
32162,32332.7928469732,30420,25419.5335378916
16009,18828.1962464808,27557,15512.3796464993
33528,34948.9261423135,31168,27736.5514650236
21461,31385.9149740977,28081,26851.4152201547
28023,27425.1979607584,29209,21428.9178956005
25863,30555.0109851446,28764,25039.1581053478
32893,22919.3836423496,30825,15846.1036165861
27073.5,32630.3257389981,29004.5,26845.143754734
25455,34961.5293010579,28664,29536.2628114517
33257,28661.6245000996,31031,21508.7062000023
29024,34097.8308267613,29436,27879.1180869505
26385,35167.7313836811,28859,29535.6486531006
33516,40923.506906266,31160,33713.7454632471
30718.5,33163.2397943398,29904.5,26568.8417943629
21913,34566.5054465159,28131,29931.0365341931
29866,33070.4553269684,29661,26664.9851979772
32375,36622.7530110845,30523,29662.7150694255
25911,39788.1149460928,28772,34261.5668373548
13937,23317.0680506377,27406,20464.8907243004
23011,29313.6626931252,28272,24433.1164080204
29837,27726.8015797742,29645,21327.6804185847
22667,33740.8703635057,28234,28937.1683986985
16158,31367.2094006626,27566,28018.0331821865
18339,31277.4325410271,27750,27440.479716348
24078,24615.082541623,28428,19496.5698115577
7904,34016.3597277905,27179,32516.2983311369
35708,30073.862183007,33076,22391.3400311338
36271,25266.3920634865,33915,17465.9466144839
36672,26750.5877004868,34589,18866.9221738505
35701,29746.9025649832,33072,22065.9115300975
35514,27414.3362395573,32793,19772.5100341429
15995,37612.0640928374,27554,34299.360204301
22709,39020.5006854953,28238,34207.4101088823
22208,33398.9553730917,28166,28697.6123467348
26749,36182.5741538991,28934,30469.5306392624
25392,36136.0901760422,28654,30724.8662221685
33352,34512.9673807648,31080,27339.2162739411
5170,22834.7497403537,27119,21947.8652092976
22278,36604.2609690295,28175,31887.2938124825
26425,33829.8582407641,28869,28188.8964710462
22863,36573.6182781741,28255,31726.1263477593
30759,33340.8607849938,29918,26737.5068301826
30007,44151.6704047141,29707,37715.0101893244
18803,35629.6477342445,27790,31688.9307980215
30346,45399.8684763432,29809,38888.1325515358
31687,40686.6115395198,30218,33877.9503703151
36604,37571.2291518207,34438,29701.3051955134
32102,29998.7953732559,30388,23098.6829994815
14730,36321.9489608037,27463,33292.3186950288
29393,41712.0572394364,29530,35411.4530306969
31111,37569.1383179913,30023,30887.8204421693
34802,26593.1583894005,32009,19103.2612112302
36041,26133.8993231653,33570,18381.6058946596
36148,24014.4070481008,33727,16239.6771280043
13420,36688.8474597755,27374,33952.4135010881
35134,26174.9322156396,32306,18613.4994483579
5840,34803.5462987382,27133,33766.3882037901
31147,39391.2199941644,30031,32701.9008876246
28114,36829.7448849787,29233,30813.2776251506
30184,30858.2958487659,29754,24382.3736478015
35326,29521.8683505105,32533,21919.6232888065
37310,24760.8627176788,35762,16745.8083000341
28829,36603.6119455224,29376,30428.0709471987
36866,36971.8194706169,34952,29048.265637047
36036,43766.8431345407,33553,36015.5005818957
34890,37385.4021731821,32077,29876.4355016363
33485,45398.9414692369,31139,38195.9275162532
35703,30049.0095012192,33073,22367.5795621236
17606,36107.7683340857,27679,32434.65712081
14140,35059.7109966402,27420,32162.1015372731
12047,26834.8215009873,27310,24405.9797274122
22195,35272.3619239702,28165,30573.9273001946
32621,27647.0594943643,30659,20633.1675763175
12609.5,20778.1751185924,27335.5,18223.309613392
34702,31676.5830516162,31915,24208.1868821992
21568.5,34012.0227340912,28093.5,29453.515439739
16381,12694.5223746612,27592,9295.54517204516
11075,46594.5069080296,27267,44383.4448843087
29361,35417.2819508897,29518,29123.7405914838
28061,30589.5592983116,29218,24584.839098226
24469,40686.6803097764,28488,35480.9938672412
8183,24834.5632467573,27187,23271.9471553612
7674,24519.674297192,27176,23071.2175800056
21399,35804.1473937639,28064,31283.3950072429
27619,28513.6197721976,29130,22607.2401031979
27406,50636.6835863019,29082,44777.6378020532
28076,23298.7144424279,29224,17290.6873175274
27169,37476.0077286661,29025,31669.5929661687
35512.5,24849.5941029746,32791.5,17208.089504097
30879,24952.786845447,29953,18322.8462506937
30455,40775.1270155754,29839,34239.223471727
26200,40528.4345150156,28818,34937.4703417899
30170,18947.4143080438,29749,12474.5846275364
32713,33748.7496555277,30702,26714.6378573459
34756,30147.0126775293,31967,22667.0184817981
37316,26550.6791407286,35771,18534.3685834187
29994,25851.9587897022,29701,19418.1564994235
10785,36787.034583928,27254,34640.9462758508
15617,41859.9789203147,27529,38631.8835884651
28592,35072.6208643728,29328,28949.801747247
27095,35728.3312314854,29010,29938.3780256216
24179,34478.7606285489,28449,29337.7854188117
32081.5,27526.5050076234,30373.5,20630.84849615
35332,40242.8792770944,32538,32639.337693749
37680,38423.5929349848,36479,30332.7120413617
36952,48303.5638773173,35116,40362.3587175061
4899,35594.2179221373,27116,34768.1425644785
28429,36547.2599992436,29285,30460.6002517415
36937,32639.7467389465,35087,24701.6163075867
26660,36182.0561283147,28915,30488.8012861146
21254,41513.0968389422,28047,37024.7253075554
25936,41683.7069372867,28779,36151.6170007083
37740.5,34709.7716075045,36587.5,26606.4038339442
36778.5,35077.3728283627,34794.5,27171.8726915236
34272,48612.5192524731,31604,41237.518320742
26723,34896.8845049156,28932,29189.6577954415
36981.5,34976.7182595113,35156.5,27029.299221577
36119.5,35118.5485402925,33687.5,27349.8180939611
37929,37481.4281276786,37004,29339.9469053031
33251,37808.1534575945,31029,30656.5619656208
36788,37412.0776416569,34810,29504.6012363822
36811,37763.4877153262,34859,29851.3424926658
32122,41157.3421414076,30400,34252.8609165229
37172.5,35188.5892024387,35565.5,27202.4197498539
34737,44248.6840301131,31951,36772.793803664
34495,38063.3083255902,31766,30639.879396912
35209,41514.5157741002,32379,33936.9824889888
36294,49701.8857008673,33945,41896.5796200917
16733,38211.5185193912,27625,34733.8505201916
38280,46947.2523630688,38119,38738.2281685398
20969,20670.552319211,28017,16245.8603808091
37463,43549.1197493008,36052,35502.6445475859
30951,37446.8042038329,29974,30800.9116251143
35081,33583.4067038606,32259,26033.3979405115
33136,36003.1797522732,30976,28876.8706820887
37238,28549.5214510758,35665,20549.6517598474
34982.5,35002.9744552236,32159.5,27474.0744256324
31387,38179.8908346638,30114,31437.5296896625
37282,36240.1857734889,35730,28231.0942958888
36309,37461.6487161179,33961,29653.136665468
37189,46783.7737720647,35591,38794.1575070212
36864.5,35198.7979312886,34950.5,27275.5657042556
29696,37158.5338288178,29614,30790.7541864377
34544,39034.90144714,31796,31600.7748905379
37075,45069.8807243166,35364,37103.5657652432
